Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL1774158,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCCCCc4ccc(CCCCCCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,Activity,'=',55,%,,,,UO_0000187,,,,,0,CHEMBL1777206,Antagonist activity at human XIAP linker BIR2-BIR3 domain assessed as restoration of caspase-3/7 activity at 60 nM preincubated for 15 mins using Ac-DEVD-AFC substrate by caspase-3 fluorescent assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4198,Inhibitor of apoptosis protein 3,Homo sapiens,SINGLE PROTEIN,CHEMBL1772970,1,Scientific Literature,J Med Chem,2011,None,,,
CHEMBL1774157,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@@H](C(=O)N[C@@H](c3ccccc3)c3cn(CCCc4ccc(CCCn5cc([C@@H](NC(=O)[C@@H]6CC[C@@H]7CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N76)c6ccccc6)nn5)cc4)nn3)N2C1=O,Activity,'=',60,%,,,,UO_0000187,,,,,0,CHEMBL1777204,Antagonist activity at human XIAP linker BIR2-BIR3 domain assessed as restoration of caspase 9 activity at 1.5 uM preincubated for 15 mins using Z-LEHD substrate by caspase-Glo 9 assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4198,Inhibitor of apoptosis protein 3,Homo sapiens,SINGLE PROTEIN,CHEMBL1772970,1,Scientific Literature,J Med Chem,2011,None,,,
CHEMBL1604303,O=C(/C=C/Nc1ccc(Nc2ccccc2)cc1)c1cccs1,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1516973,COC(=O)/C=C/C(=O)N1CCN(c2ccccc2)CC1,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1438515,CCn1c(CCNC(=O)c2ccc(OC)cc2)nnc1SCc1ccc(Cl)c(Cl)c1,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1478146,O=C(NCc1cccs1)C1CC(c2ccccc2O)=NO1,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1577539,COc1ccc2c(C)cc(SCC(=O)Nc3ccc(Cl)cn3)nc2c1,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3190784,C/C(Cn1nnc([N+](=O)[O-])n1)=N\NC(=O)c1ccc(C)cc1,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1578256,CC1CN(S(=O)(=O)c2cccc(C(=O)Nc3ccc(S(=O)(=O)Nc4ncccn4)cc3)c2)CC(C)O1,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1479899,CCc1c(C)sc(NC(=O)OC)c1C(=O)N1CCCCC1,IC50,'>',25000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1361854,CN1/C(=C\C=C2\N=C(c3ccc(F)cc3)OC2=O)C(C)(C)c2ccccc21,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1540763,O=C(O)CN1C(=O)COc2cc(S(=O)(=O)N3CCCC3)ccc21,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1462851,Cn1ncc(Cl)c1C(=O)N1CCN(C(=O)c2ccco2)CC1,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1304499,Cc1ccccc1N1CCN(c2ccc(NC(=O)/C=C\C(=O)O)cc2)CC1,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1449678,Cc1cc(Cl)ccc1OCC(=O)Nc1ccccc1CO,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1415253,Cc1c(C(=O)N2CCc3ccccc32)oc2ccccc12,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1571808,O=C(O)CCN1CCc2ccccc21,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1425383,COc1ccccc1Cn1c(=O)c2ccccc2n2c(SCC(=O)N3CCCCC3)nnc12,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1581491,COc1ccc(S(=O)(=O)N2CCOC2CNC(=O)C(=O)NCCc2c[nH]c3ccccc23)cc1,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1482142,CN(CC(=O)O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1324079,COc1ccccc1-c1nnc(SCC(=O)NCc2c(C)c(Cl)cc(C(C)C)c2O)o1,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1346470,CCC12CN3CCN(CC(C3)C1O)C2,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1426539,Cc1cccc(OCc2nc(C#N)c(NCCN(C)C)o2)c1,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1372737,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=O)OCc1ccccc1)C(=O)NNc1ccccc1)C(C)C.O=CO,IC50,'=',25200,nM,4.6,,Active,UO_0000065,8.51,0.16,2.53,3.07,0,CHEMBL1613926,PUBCHEM_BIOASSAY: SAR analysis of Antagonists of XIAP-Bir3 domain of IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1018,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1411448,CN[C@@H](C)C(=O)N[C@H]1CCCCN([C@H](C)C(=O)Nc2cccc3ccccc23)C1=O,IC50,'>',100000,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1613926,PUBCHEM_BIOASSAY: SAR analysis of Antagonists of XIAP-Bir3 domain of IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1018,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1563112,CCC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(N)=O,IC50,'>',100000,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1613926,PUBCHEM_BIOASSAY: SAR analysis of Antagonists of XIAP-Bir3 domain of IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1018,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1524111,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCCN)C(=O)NNc1ccccc1)C(C)C.O=CO,IC50,'>',100000,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1613926,PUBCHEM_BIOASSAY: SAR analysis of Antagonists of XIAP-Bir3 domain of IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1018,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1322239,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccncc1)C(C)C.O=CO,IC50,'=',67000,nM,4.17,,Active,UO_0000065,10.72,0.2,3.73,4.04,0,CHEMBL1613926,PUBCHEM_BIOASSAY: SAR analysis of Antagonists of XIAP-Bir3 domain of IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1018,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1605799,CN[C@@H](C)C(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NNc1ccccc1)C1CCCCC1.O=CO,IC50,'>',100000,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1613926,PUBCHEM_BIOASSAY: SAR analysis of Antagonists of XIAP-Bir3 domain of IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1018,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1330750,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cccc2ncccc12)C(C)C.O=CO,IC50,'=',32600,nM,4.49,,Active,UO_0000065,10.54,0.2,2.58,4.34,0,CHEMBL1613926,PUBCHEM_BIOASSAY: SAR analysis of Antagonists of XIAP-Bir3 domain of IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1018,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1090867,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2cccc3ccccc23)c(F)s1)C1CCOCC1,Ki,'=',24000,nM,4.62,,,UO_0000065,,,,,0,CHEMBL1111550,Antagonist activity at XIAP BIR3 domain by fluorescence polarization assay,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL4198,Inhibitor of apoptosis protein 3,Homo sapiens,SINGLE PROTEIN,CHEMBL1156287,1,Scientific Literature,Bioorg Med Chem Lett,2010,None,,,
CHEMBL181284,Cc1ccc(-c2csc(NC(=O)[C@H](C)N)n2)cc1,Kd,,,nM,,,Not Tested,UO_0000065,,,,,0,CHEMBL830267,Dissociation constant against BIR3 domain of X-linked IAP in fluorescence polarization anisotropy competition assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4198,Inhibitor of apoptosis protein 3,Homo sapiens,SINGLE PROTEIN,CHEMBL1144301,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,,,
CHEMBL181711,C[C@H](N)C(=O)Nc1nc(-c2ccccc2)c(-c2ccccc2)s1,Kd,'=',1100,nM,5.96,,,UO_0000065,18.42,0.35,2.2,8.76,0,CHEMBL830267,Dissociation constant against BIR3 domain of X-linked IAP in fluorescence polarization anisotropy competition assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4198,Inhibitor of apoptosis protein 3,Homo sapiens,SINGLE PROTEIN,CHEMBL1144301,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,,,
CHEMBL179800,C[C@H](N)C(=O)Nc1nc2c(ccc3ccccc32)s1,Kd,'=',7100,nM,5.15,,,UO_0000065,18.97,0.37,2.41,7.57,0,CHEMBL830267,Dissociation constant against BIR3 domain of X-linked IAP in fluorescence polarization anisotropy competition assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4198,Inhibitor of apoptosis protein 3,Homo sapiens,SINGLE PROTEIN,CHEMBL1144301,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,,,
CHEMBL1617615,CC(C)[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](C)C(=O)Nc1cccc2ccccc12,Activity,,,,,,Not Active,,,,,,0,CHEMBL2406567,Antagonist activity at XIAP in TRAIL-resistant human HeLa cells at 5 uM,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL4198,Inhibitor of apoptosis protein 3,Homo sapiens,SINGLE PROTEIN,CHEMBL2401611,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3308376,,,
CHEMBL1625435,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H](C(=O)NNc1ccccc1)C(C)C)C(C)C,Ki,'=',3040,nM,5.52,,,UO_0000065,14.09,0.27,4.5,4.95,0,CHEMBL2406571,Competitive inhibition of XIAP-BIR2 domain (unknown origin) by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4198,Inhibitor of apoptosis protein 3,Homo sapiens,SINGLE PROTEIN,CHEMBL2401611,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,
CHEMBL2403873,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H]1CCCc2ccccc21)C(C)C,Ki,'=',2020,nM,5.7,,,UO_0000065,12.39,0.24,5.01,4,0,CHEMBL2406570,Competitive inhibition of XIAP-BIR3 domain (unknown origin) by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4198,Inhibitor of apoptosis protein 3,Homo sapiens,SINGLE PROTEIN,CHEMBL2401611,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,
CHEMBL1359529,C=CCSc1nnc(-c2ccc(Cl)cc2Cl)o1,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1449743,Cc1ccc(-c2nc(NC(=O)CSc3ccc4ccccc4n3)ns2)cc1,IC50,'>',100000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614251,PUBCHEM_BIOASSAY: Chemical Antagonists IAP-family anti-apoptotic proteins. (Class of assay: confirmatory) [Related pubchem assays: 1513,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL582788,C[C@H](N)C(=O)Nc1nc2c(s1)CCCCC2C(=O)NC1CCCc2ccccc21,Activity,,,,,,Not Active,,,,,,0,CHEMBL1038127,Inhibition of XIAP BIR3 domain at 100 uM by competitive fluorescence polarization binding assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4198,Inhibitor of apoptosis protein 3,Homo sapiens,SINGLE PROTEIN,CHEMBL1156100,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,,,
CHEMBL2436226,CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(C)ccc3ccccc23)c2ccc(C#N)cc2N(C(C)=O)[C@H]1C.Cl,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,0,CHEMBL2439928,Inhibition of GST-tagged full length XIAP BIR2 domain-mediated caspase 3/7 cleavage in human HeLa S3 cell lysates assessed as cleavage of Ac-DEVD-AFC after 4 hrs in presence of cytochrome C and dATP,B,BAO_0000357,single protein format,Homo sapiens,None,None,HeLa S3,None,,,,CHEMBL4198,Inhibitor of apoptosis protein 3,Homo sapiens,SINGLE PROTEIN,CHEMBL2434833,1,Scientific Literature,J Med Chem,2013,CHEMBL3886002,,,
CHEMBL3600722,C[C@@H]1CN(CC(=O)N2CCc3ccccc32)CCN1,Inhibition,'=',52,%,,,,UO_0000187,,,,,1,CHEMBL3602878,Antagonist activity at XIAP-BIR3 domain (unknown origin) assessed as inhibition of interaction with SMAC at 495 uM by fluorescence polarization assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4198,Inhibitor of apoptosis protein 3,Homo sapiens,SINGLE PROTEIN,CHEMBL3600342,1,Scientific Literature,J Med Chem,2015,None,,,
